photo_id,scientificName,kingdom,phylum,class,order,family,genus,species,common_name,taxonRank,photo_url
71536213,Afrogecko porphyreus,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Afrogecko,porphyreus,Marbled Leaf-toed Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/71536213/medium.jpg
37036465,Afrogecko porphyreus,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Afrogecko,porphyreus,Marbled Leaf-toed Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/37036465/medium.jpg
13689898,Afrogecko porphyreus,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Afrogecko,porphyreus,Marbled Leaf-toed Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/13689898/medium.jpeg
65213601,Afrogecko porphyreus,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Afrogecko,porphyreus,Marbled Leaf-toed Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/65213601/medium.jpeg
12467732,Afrogecko porphyreus,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Afrogecko,porphyreus,Marbled Leaf-toed Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/12467732/medium.jpg
274006455,Afrogecko porphyreus,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Afrogecko,porphyreus,Marbled Leaf-toed Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/274006455/medium.jpg
174578359,Afrogecko porphyreus,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Afrogecko,porphyreus,Marbled Leaf-toed Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/174578359/medium.jpg
332307096,Afrogecko porphyreus,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Afrogecko,porphyreus,Marbled Leaf-toed Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/332307096/medium.jpeg
300509738,Afrogecko porphyreus,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Afrogecko,porphyreus,Marbled Leaf-toed Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/300509738/medium.jpeg
69713474,Afrogecko porphyreus,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Afrogecko,porphyreus,Marbled Leaf-toed Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/69713474/medium.jpeg
236791702,Afrogecko porphyreus,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Afrogecko,porphyreus,Marbled Leaf-toed Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/236791702/medium.jpg
338429471,Afrogecko porphyreus,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Afrogecko,porphyreus,Marbled Leaf-toed Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/338429471/medium.jpeg
65213601,Afrogecko porphyreus,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Afrogecko,porphyreus,Marbled Leaf-toed Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/65213601/medium.jpeg
67643837,Afrogecko porphyreus,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Afrogecko,porphyreus,Marbled Leaf-toed Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/67643837/medium.jpg
271001499,Agama atra,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,atra,Southern Rock Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/271001499/medium.jpeg
165359640,Agama atra,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,atra,Southern Rock Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/165359640/medium.jpg
319157620,Agama atra,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,atra,Southern Rock Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/319157620/medium.jpeg
317917858,Agama atra,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,atra,Southern Rock Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/317917858/medium.jpeg
55469759,Agama atra,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,atra,Southern Rock Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/55469759/medium.jpg
339407746,Agama atra,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,atra,Southern Rock Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/339407746/medium.jpg
177463704,Agama atra,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,atra,Southern Rock Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/177463704/medium.jpeg
114455247,Agama atra,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,atra,Southern Rock Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/114455247/medium.jpeg
111409160,Agama atra,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,atra,Southern Rock Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/111409160/medium.jpg
193658040,Agama atra,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,atra,Southern Rock Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/193658040/medium.jpg
329783508,Agama atra,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,atra,Southern Rock Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/329783508/medium.jpeg
24672267,Agama atra,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,atra,Southern Rock Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/24672267/medium.jpeg
49705385,Agama atra,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,atra,Southern Rock Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/49705385/medium.jpeg
67031023,Agama atra,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,atra,Southern Rock Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/67031023/medium.jpg
116200948,Agama atra,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,atra,Southern Rock Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/116200948/medium.jpg
197289019,Agama atra,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,atra,Southern Rock Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/197289019/medium.jpeg
182306324,Agama atra,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,atra,Southern Rock Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/182306324/medium.jpeg
240393276,Agama atra,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,atra,Southern Rock Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/240393276/medium.jpg
174237415,Agama atra,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,atra,Southern Rock Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/174237415/medium.jpeg
157323937,Agama atra,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,atra,Southern Rock Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/157323937/medium.jpeg
347508242,Agama atra,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,atra,Southern Rock Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/347508242/medium.jpg
290889621,Agama atra,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,atra,Southern Rock Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/290889621/medium.jpg
324729054,Agama atra,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,atra,Southern Rock Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/324729054/medium.jpeg
236246983,Agama atra,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,atra,Southern Rock Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/236246983/medium.jpg
99040323,Agama atra,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,atra,Southern Rock Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/99040323/medium.jpeg
169313932,Agama atra,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,atra,Southern Rock Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/169313932/medium.jpeg
251136277,Agama atra,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,atra,Southern Rock Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/251136277/medium.jpeg
240983308,Agama atra,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,atra,Southern Rock Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/240983308/medium.jpeg
61002669,Agama atra,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,atra,Southern Rock Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/61002669/medium.jpg
60086509,Agama atra,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,atra,Southern Rock Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/60086509/medium.jpeg
15992575,Agama atra,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,atra,Southern Rock Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/15992575/medium.jpeg
15351983,Agama atra,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,atra,Southern Rock Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/15351983/medium.jpg
235399044,Agama atra,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,atra,Southern Rock Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/235399044/medium.jpeg
54837881,Agama atra,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,atra,Southern Rock Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/54837881/medium.jpeg
37677215,Agama atra,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,atra,Southern Rock Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/37677215/medium.jpeg
72498743,Agama atra,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,atra,Southern Rock Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/72498743/medium.jpeg
253529008,Agama atra,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,atra,Southern Rock Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/253529008/medium.jpeg
107554624,Agama atra,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,atra,Southern Rock Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/107554624/medium.jpg
37091703,Agama atra,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,atra,Southern Rock Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/37091703/medium.jpeg
288469628,Agama atra,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,atra,Southern Rock Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/288469628/medium.jpg
177912047,Agama atra,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,atra,Southern Rock Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/177912047/medium.jpg
236341059,Agama atra,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,atra,Southern Rock Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/236341059/medium.jpeg
15875892,Agama atra,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,atra,Southern Rock Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/15875892/medium.jpg
338865982,Agama atra,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,atra,Southern Rock Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/338865982/medium.jpg
72504861,Agama atra,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,atra,Southern Rock Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/72504861/medium.jpg
12514216,Agama atra,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,atra,Southern Rock Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/12514216/medium.jpeg
251962572,Agama atra,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,atra,Southern Rock Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/251962572/medium.jpeg
262547756,Agama atra,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,atra,Southern Rock Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/262547756/medium.jpg
30928905,Agama atra,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,atra,Southern Rock Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/30928905/medium.jpg
83581857,Agama atra,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,atra,Southern Rock Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/83581857/medium.jpg
95143850,Agama picticauda,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,picticauda,African Redhead Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/95143850/medium.jpg
263516574,Agama picticauda,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,picticauda,African Redhead Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/263516574/medium.jpg
251737107,Agama picticauda,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,picticauda,African Redhead Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/251737107/medium.jpeg
38740106,Agama picticauda,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,picticauda,African Redhead Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/38740106/medium.jpg
259002619,Agama picticauda,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,picticauda,African Redhead Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/259002619/medium.jpg
181336492,Agama picticauda,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,picticauda,African Redhead Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/181336492/medium.jpeg
195394854,Agama picticauda,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,picticauda,African Redhead Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/195394854/medium.jpeg
317393575,Agama picticauda,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,picticauda,African Redhead Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/317393575/medium.jpg
32993921,Agama picticauda,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,picticauda,African Redhead Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/32993921/medium.jpeg
116825051,Agama picticauda,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,picticauda,African Redhead Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/116825051/medium.jpg
116204660,Agama picticauda,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,picticauda,African Redhead Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/116204660/medium.jpg
76108446,Agama picticauda,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,picticauda,African Redhead Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/76108446/medium.jpg
168508209,Agama picticauda,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,picticauda,African Redhead Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/168508209/medium.jpg
9066029,Agama picticauda,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,picticauda,African Redhead Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/9066029/medium.jpeg
322498064,Agama picticauda,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,picticauda,African Redhead Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/322498064/medium.jpeg
330504918,Agama picticauda,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,picticauda,African Redhead Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/330504918/medium.jpg
224305070,Agama picticauda,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,picticauda,African Redhead Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/224305070/medium.jpg
274472589,Agama picticauda,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,picticauda,African Redhead Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/274472589/medium.jpg
304770021,Agama picticauda,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,picticauda,African Redhead Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/304770021/medium.jpg
109266867,Agama picticauda,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,picticauda,African Redhead Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/109266867/medium.jpg
270864494,Agama picticauda,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,picticauda,African Redhead Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/270864494/medium.jpeg
114567825,Agama picticauda,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,picticauda,African Redhead Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/114567825/medium.jpg
256140553,Agama picticauda,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,picticauda,African Redhead Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/256140553/medium.jpg
326775386,Agama picticauda,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,picticauda,African Redhead Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/326775386/medium.jpg
337358481,Agama picticauda,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,picticauda,African Redhead Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/337358481/medium.jpg
279162178,Agama picticauda,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,picticauda,African Redhead Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/279162178/medium.jpg
140659446,Agama picticauda,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,picticauda,African Redhead Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/140659446/medium.jpeg
23682470,Agama picticauda,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,picticauda,African Redhead Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/23682470/medium.jpeg
285412261,Agama picticauda,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,picticauda,African Redhead Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/285412261/medium.jpg
249281053,Agama picticauda,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,picticauda,African Redhead Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/249281053/medium.jpeg
62358366,Agama picticauda,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,picticauda,African Redhead Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/62358366/medium.jpeg
111794762,Agama picticauda,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,picticauda,African Redhead Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/111794762/medium.jpg
22581231,Agama picticauda,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,picticauda,African Redhead Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/22581231/medium.jpeg
4558965,Agama picticauda,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,picticauda,African Redhead Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/4558965/medium.jpg
346077230,Agama picticauda,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,picticauda,African Redhead Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/346077230/medium.jpg
213063455,Agama picticauda,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,picticauda,African Redhead Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/213063455/medium.jpg
